"","freq","unit","geo","TIME_PERIOD","values"
"20360","A","THS","FI2",2012-01-01,28.43
"20361","A","THS","FI2",2013-01-01,28.58
"20362","A","THS","FI2",2014-01-01,28.8
"20363","A","THS","FI2",2015-01-01,28.96
"20364","A","THS","FI2",2016-01-01,29.1
"20365","A","THS","FI2",2017-01-01,29.35
"20366","A","THS","FI2",2018-01-01,29.64
"20367","A","THS","FI2",2019-01-01,29.84
"20368","A","THS","FI2",2020-01-01,30.01
"20369","A","THS","FI2",2021-01-01,30.24
"20370","A","THS","FI2",2022-01-01,30.36
"20371","A","THS","FI2",2023-01-01,30.41
"20372","A","THS","FI20",2000-01-01,25.74
"20373","A","THS","FI20",2001-01-01,25.89
"20374","A","THS","FI20",2002-01-01,26.13
"20375","A","THS","FI20",2003-01-01,26.3
"20376","A","THS","FI20",2004-01-01,26.44
"20377","A","THS","FI20",2005-01-01,26.65
"20378","A","THS","FI20",2006-01-01,26.85
"20379","A","THS","FI20",2007-01-01,27.04
"20380","A","THS","FI20",2008-01-01,27.31
"20381","A","THS","FI20",2009-01-01,27.6
"20382","A","THS","FI20",2010-01-01,27.87
"20383","A","THS","FI20",2011-01-01,28.18
"20384","A","THS","FI20",2012-01-01,28.43
"20385","A","THS","FI20",2013-01-01,28.58
"20386","A","THS","FI20",2014-01-01,28.8
"20387","A","THS","FI20",2015-01-01,28.96
"20388","A","THS","FI20",2016-01-01,29.1
"20389","A","THS","FI20",2017-01-01,29.35
"20390","A","THS","FI20",2018-01-01,29.64
"20391","A","THS","FI20",2019-01-01,29.84
"20392","A","THS","FI20",2020-01-01,30.01
"20393","A","THS","FI20",2021-01-01,30.24
"20394","A","THS","FI20",2022-01-01,30.36
"20395","A","THS","FI20",2023-01-01,30.41
"20396","A","THS","FI200",2000-01-01,25.74
"20397","A","THS","FI200",2001-01-01,25.89
"20398","A","THS","FI200",2002-01-01,26.13
"20399","A","THS","FI200",2003-01-01,26.3
"20400","A","THS","FI200",2004-01-01,26.44
"20401","A","THS","FI200",2005-01-01,26.65
"20402","A","THS","FI200",2006-01-01,26.85
"20403","A","THS","FI200",2007-01-01,27.04
"20404","A","THS","FI200",2008-01-01,27.31
"20405","A","THS","FI200",2009-01-01,27.6
"20406","A","THS","FI200",2010-01-01,27.87
"20407","A","THS","FI200",2011-01-01,28.18
"20408","A","THS","FI200",2012-01-01,28.43
"20409","A","THS","FI200",2013-01-01,28.58
"20410","A","THS","FI200",2014-01-01,28.8
"20411","A","THS","FI200",2015-01-01,28.96
"20412","A","THS","FI200",2016-01-01,29.1
"20413","A","THS","FI200",2017-01-01,29.35
"20414","A","THS","FI200",2018-01-01,29.64
"20415","A","THS","FI200",2019-01-01,29.84
"20416","A","THS","FI200",2020-01-01,30.01
"20417","A","THS","FI200",2021-01-01,30.24
"20418","A","THS","FI200",2022-01-01,30.36
"20419","A","THS","FI200",2023-01-01,30.41
"20420","A","THS","FR",2000-01-01,60745.8
"20421","A","THS","FR",2001-01-01,61184.4
"20422","A","THS","FR",2002-01-01,61623.7
"20423","A","THS","FR",2003-01-01,62052.5
"20424","A","THS","FR",2004-01-01,62501.3
"20425","A","THS","FR",2005-01-01,62963.9
"20426","A","THS","FR",2006-01-01,63393.5
"20427","A","THS","FR",2007-01-01,63775.3
"20428","A","THS","FR",2008-01-01,64121.2
"20429","A","THS","FR",2009-01-01,64440.7
"20430","A","THS","FR",2010-01-01,64748.2
"20431","A","THS","FR",2011-01-01,65054.6
"20432","A","THS","FR",2012-01-01,65361.5
"20433","A","THS","FR",2013-01-01,65684.3
"20434","A","THS","FR",2014-01-01,66020.6
"20435","A","THS","FR",2015-01-01,66313.9
"20436","A","THS","FR",2016-01-01,66563.4
"20437","A","THS","FR",2017-01-01,66830.3
"20438","A","THS","FR",2018-01-01,67134.5
"20439","A","THS","FR",2019-01-01,67396.3
"20440","A","THS","FR",2020-01-01,67627.3
"20441","A","THS","FR",2021-01-01,67871.3
"20442","A","THS","FR",2022-01-01,68077.5
"20443","A","THS","FR",2023-01-01,68287.5
"20444","A","THS","FR1",2000-01-01,11065.2
"20445","A","THS","FR1",2001-01-01,11148
"20446","A","THS","FR1",2002-01-01,11231.3
"20447","A","THS","FR1",2003-01-01,11312.9
"20448","A","THS","FR1",2004-01-01,11398.1
"20449","A","THS","FR1",2005-01-01,11488.3
